"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
        702,              7.02,      -4.734834277,      -5.576529884,      -6.449721312,                 0,        0.72294164,     -0.5687896042,     0.05075941588
        703,              7.03,      -4.754148697,      -5.591572424,      -6.431725878,                 0,       8.021434601,     -0.2047974666,     0.04821073063
        704,              7.04,      -4.776286474,      -5.609402668,      -6.477352335,                 0,       3.594874856,      0.4681257369,     0.05857535256
        705,              7.05,      -4.765288817,      -5.619061114,      -6.449528404,                 0,      -5.275608929,      0.2045390127,     0.06339779575
        706,              7.06,      -4.742427477,       -5.58371012,      -6.453007834,                 0,      -1.469704869,     -0.5040381089,     0.05321660558
        707,              7.07,       -4.75239293,      -5.593167577,      -6.437554837,                 0,       7.028256796,     -0.3373721884,     0.04764878812
        708,              7.08,      -4.769642661,      -5.602978394,      -6.463369674,                 0,       5.869197725,      0.3418224089,     0.05548421921
        709,              7.09,      -4.782826537,      -5.637106413,      -6.467747571,                 0,      -4.170342993,      0.3857785274,     0.06363789819
        710,               7.1,      -4.751149457,      -5.593301892,      -6.452794296,                 0,      -3.301731434,     -0.3785036654,     0.05551904863
        711,              7.11,      -4.750835168,      -5.593665865,      -6.443425722,                 0,        5.48282849,     -0.4371316061,      0.0474650517
        712,              7.12,      -4.766326429,       -5.60187991,      -6.450232531,                 0,       7.350802691,      0.1875629658,     0.05210040458
        713,              7.13,      -4.791365126,      -5.640510409,      -6.481441952,                 0,       -2.19290015,      0.5140447354,     0.06249841346
        714,              7.14,      -4.756320723,      -5.600627367,      -6.447150644,                 0,      -4.646855857,     -0.2009604139,     0.05771861227
        715,              7.15,      -4.748504536,      -5.591191116,      -6.449834041,                 0,       3.495656139,      -0.499283077,     0.04773764013
        716,              7.16,      -4.766554684,      -5.603096924,      -6.446367789,                 0,        8.03152094,     0.03117394263,      0.0489481712
        717,              7.17,      -4.791918554,      -5.632543067,      -6.488336375,                 0,      0.3484753879,      0.5624675717,     0.06014484291
        718,              7.18,      -4.755181602,      -5.603923868,      -6.442315935,                 0,      -5.307089368,     0.01831246714,     0.05977623493
        719,              7.19,      -4.745538693,      -5.586920401,      -6.453865098,                 0,       1.182145416,     -0.5096772632,     0.04872591124
        720,               7.2,       -4.76444151,      -5.602136438,      -6.444836664,                 0,       7.978189766,     -0.1232546812,     0.04644512896
        721,              7.21,      -4.785262037,      -5.619286895,      -6.484488211,                 0,       3.076157755,      0.5282247856,     0.05691098516
        722,              7.22,      -4.771040152,      -5.624201181,      -6.456848704,                 0,       -5.23091168,      0.2324840443,      0.0608755606
        723,              7.23,      -4.752311695,      -5.593513913,      -6.461816423,                 0,      -1.011030014,     -0.4462682252,     0.05034522217
        724,              7.24,      -4.764847832,       -5.60561688,      -6.449775007,                 0,       7.156181482,     -0.2484391047,       0.045117544
        725,              7.25,      -4.780960927,      -5.614235045,      -6.475776921,                 0,        5.36588372,      0.4234690805,     0.05348425862
        726,              7.26,      -4.791790512,       -5.64615589,      -6.474531827,                 0,      -4.326996334,      0.4185075596,     0.06101649565
        727,              7.27,      -4.763469299,      -5.605365096,      -6.467188066,                 0,      -2.817504884,     -0.3248346068,     0.05256341851
        728,              7.28,      -4.766953641,      -5.610189841,      -6.457026057,                 0,       5.781966296,     -0.3412711472,     0.04511176928
        729,              7.29,      -4.783011891,      -5.618360224,      -6.469755578,                 0,       6.887079111,      0.2860775406,     0.05065389374
        730,               7.3,      -4.806328827,       -5.65709083,      -6.491025432,                 0,      -2.615459739,       0.550404942,     0.06065010765
        731,              7.31,       -4.77049661,      -5.614186061,      -6.465012314,                 0,      -4.150873308,     -0.1583724222,     0.05550155417
        732,              7.32,      -4.767888234,      -5.611431196,      -6.464988871,                 0,       3.991747104,     -0.4040505088,     0.04648969111
        733,              7.33,      -4.786919808,      -5.623500024,      -6.468389543,                 0,       7.687067697,      0.1379428738,     0.04895540747
        734,              7.34,      -4.812315434,        -5.6555353,      -6.502036881,                 0,     -0.3562125297,      0.6112409165,     0.06007291332
        735,              7.35,      -4.774133911,       -5.62140918,      -6.462751043,                 0,      -4.895105294,     0.03841270435,     0.05905505592
        736,              7.36,       -4.76845702,      -5.610607435,      -6.471379576,                 0,       1.902403156,     -0.4252160617,      0.0492273169
        737,              7.37,      -4.786824582,      -5.624006003,      -6.465030214,                 0,       7.802847904,    -0.01347639041,     0.04853780741
        738,              7.38,      -4.810755608,      -5.646687079,        -6.5048399,                 0,       2.150754662,      0.5946009272,     0.05926919741
        739,              7.39,      -4.789215731,      -5.641158241,      -6.478285438,                 0,      -4.990966105,      0.2320153403,     0.06229106856
        740,               7.4,      -4.774037461,      -5.615378191,      -6.479283441,                 0,     -0.1923481979,     -0.3877079899,     0.05277824779
        741,              7.41,       -4.78686893,      -5.626854197,      -6.468431891,                 0,        7.21295248,      -0.149240072,      0.0492896081
        742,              7.42,      -4.807628634,      -5.641057613,      -6.500269297,                 0,       4.455219625,      0.5029451281,     0.05826692002
        743,              7.43,      -4.811173034,      -5.665359601,      -6.495514271,                 0,      -4.398827786,      0.4011295898,     0.06458013704
        744,              7.44,      -4.786616325,      -5.628084809,      -6.487970025,                 0,      -1.973856657,     -0.3017706203,     0.05656480908
