"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        1119,      -11.38177872,      -8.485990293,      -8.443176961,      -8.437491164,      -5.899917698
          0,           0,        1120,      -11.39658118,      -8.500380548,      -8.453316713,      -8.446409134,      -5.915268958
          0,           0,        1121,      -11.41161339,      -8.516960612,      -8.464058592,      -8.455950513,      -5.930985845
          0,           0,        1122,      -11.42641555,      -8.535534723,      -8.475273927,       -8.46604388,      -5.946592371
          0,           0,        1123,      -11.44048788,      -8.555811511,      -8.486818204,      -8.476597946,      -5.961562518
          0,           0,        1124,      -11.45338983,      -8.577383135,      -8.498524677,      -8.487506164,      -5.975388952
          0,           0,        1125,      -11.46471625,      -8.599697003,       -8.51020738,       -8.49863937,      -5.987627235
          0,           0,        1126,      -11.47418875,       -8.62204942,      -8.521667454,      -8.509838268,      -5.997909111
          0,           0,        1127,      -11.48159301,      -8.643575269,      -8.532694134,      -8.520914227,      -6.005970603
          0,           0,        1128,      -11.48693012,      -8.663311944,      -8.543087692,      -8.531669169,       -6.01176483
          0,           0,        1129,      -11.49028888,      -8.680281648,      -8.552671588,      -8.541906335,      -6.015335433
          0,           0,        1130,      -11.49183632,      -8.693631827,      -8.561311029,      -8.551453862,      -6.016880388
          0,           0,        1131,      -11.49208016,       -8.70281639,      -8.568953221,      -8.560206288,      -6.016903341
          0,           0,        1132,      -11.49135106,      -8.707701024,      -8.575581741,      -8.568085262,      -6.015791156
          0,           0,        1133,      -11.49009086,      -8.708596202,      -8.581258777,      -8.575079829,      -6.014026753
          0,           0,        1134,      -11.48874504,      -8.706185594,      -8.586104198,      -8.581234042,      -6.012108342
          0,           0,        1135,      -11.48767327,      -8.701376108,      -8.590279261,      -8.586644066,      -6.010432105
          0,           0,        1136,      -11.48735301,       -8.69513763,      -8.594002237,      -8.591455485,      -6.009507081
          0,           0,        1137,      -11.48798632,      -8.688381398,      -8.597473132,      -8.595824331,      -6.009569906
          0,           0,        1138,      -11.48982149,      -8.681883486,      -8.600902884,      -8.599926067,      -6.010886472
          0,           0,        1139,       -11.4930136,      -8.676276035,      -8.604486028,      -8.603934393,      -6.013625197
          0,           0,        1140,      -11.49778777,      -8.672034633,      -8.608408678,      -8.608023237,      -6.018028555
          0,           0,        1141,      -11.50429451,      -8.669528567,      -8.612823447,      -8.612347476,      -6.024249353
          0,           0,        1142,      -11.51251073,      -8.669020013,      -8.617840378,      -8.617033869,      -6.032277914
          0,           0,        1143,      -11.52242302,      -8.670698418,      -8.623545936,      -8.622179098,      -6.042105827
          0,           0,        1144,       -11.5341301,      -8.674704418,      -8.630009323,      -8.627880552,      -6.053838261
          0,           0,        1145,      -11.54752864,      -8.681116661,      -8.637254857,      -8.634186119,      -6.067383542
          0,           0,        1146,      -11.56250237,      -8.689993482,       -8.64528152,      -8.641126168,      -6.082644048
          0,           0,        1147,       -11.5789189,      -8.701347322,      -8.654057518,      -8.648709057,      -6.099487762
          0,           0,        1148,      -11.59643138,      -8.715163462,      -8.663515377,      -8.656909027,      -6.117577799
          0,           0,        1149,      -11.61475729,      -8.731371511,       -8.67357153,      -8.665687263,      -6.136622918
          0,           0,        1150,      -11.63348866,        -8.7498467,      -8.684106855,      -8.674990326,      -6.156222572
          0,           0,        1151,      -11.65205478,      -8.770383579,      -8.694988141,      -8.684739747,      -6.175769356
          0,           0,        1152,      -11.66986389,      -8.792655407,       -8.70606092,      -8.694839972,      -6.194620954
          0,           0,        1153,      -11.68634563,      -8.816174734,       -8.71714826,       -8.70519529,      -6.212142597
          0,           0,        1154,      -11.70091118,       -8.84027478,      -8.728074728,      -8.715669498,      -6.227662018
          0,           0,        1155,      -11.71314996,      -8.864065069,      -8.738640383,      -8.726112991,      -6.240651468
          0,           0,        1156,      -11.72275547,      -8.886448415,      -8.748651394,      -8.736343954,      -6.250739501
          0,           0,        1157,      -11.72961165,      -8.906218754,      -8.757925181,      -8.746164062,       -6.25774823
          0,           0,        1158,      -11.73381671,      -8.922178923,      -8.766316553,      -8.755403218,      -6.261757411
          0,           0,        1159,      -11.73560669,      -8.933394827,      -8.773726078,      -8.763909353,      -6.263035194
          0,           0,        1160,      -11.73546526,      -8.939407277,      -8.780124432,      -8.771582604,      -6.262129786
          0,           0,        1161,      -11.73381698,      -8.940338837,      -8.785522842,      -8.778367386,      -6.259542598
          0,           0,        1162,      -11.73128671,      -8.936859711,       -8.79001489,       -8.78427798,      -6.255960022
          0,           0,        1163,      -11.72843971,      -8.930028296,       -8.79374504,      -8.789386268,       -6.25202919
          0,           0,        1164,      -11.72576654,      -8.921031053,      -8.796901712,      -8.793804105,      -6.248303253
          0,           0,        1165,      -11.72366899,      -8.911001251,       -8.79968744,      -8.797696506,      -6.245208037
          0,           0,        1166,      -11.72253263,      -8.900915718,       -8.80233485,      -8.801232547,      -6.243145498
          0,           0,        1167,      -11.72251062,      -8.891533591,      -8.805039599,       -8.80459924,      -6.242310072
          0,           0,        1168,      -11.72388674,      -8.883438897,      -8.808006615,      -8.807974871,      -6.242977691
          0,           0,        1169,        -11.726661,      -8.877045485,      -8.811388551,      -8.811520111,      -6.245169339
          0,           0,        1170,       -11.7310442,      -8.872649344,      -8.815348434,      -8.815387251,      -6.249071109
