"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         258,      -5.572716594,      -5.764867725,      -5.968371097,      -4.944375587,      -9.787277988
          0,           0,         259,       -5.57866952,      -5.770005554,      -5.972920513,      -4.950304126,      -9.775332381
          0,           0,         260,      -5.584469392,      -5.775340469,      -5.976639896,       -4.95610153,      -9.763370869
          0,           0,         261,       -5.59008716,      -5.780502749,      -5.979688566,      -4.961746842,      -9.751680574
          0,           0,         262,      -5.595494778,      -5.785172586,      -5.982038545,      -4.967190066,      -9.740205223
          0,           0,         263,      -5.600564054,      -5.789951975,      -5.983696561,        -4.9723021,      -9.728662642
          0,           0,         264,      -5.606256811,      -5.793943784,      -5.985731955,       -4.97796203,      -9.716501996
          0,           0,         265,      -5.611428101,       -5.79869688,      -5.987905075,       -4.98325271,       -9.70352072
          0,           0,         266,      -5.615364245,      -5.802807773,      -5.988479038,       -4.98737349,      -9.689616163
          0,           0,         267,      -5.618271289,      -5.806437924,      -5.988783267,      -4.990472567,      -9.674880539
          0,           0,         268,      -5.620555612,      -5.810488779,       -5.99262897,      -4.992934095,      -9.659657568
          0,           0,         269,      -5.621490475,      -5.815555005,      -5.993790874,      -4.994149022,      -9.644709232
          0,           0,         270,      -5.621374992,      -5.820059789,      -5.992249248,      -4.994246358,      -9.630842951
          0,           0,         271,      -5.620559386,      -5.822559848,      -5.989152789,      -4.993480582,      -9.618871458
          0,           0,         272,      -5.620188321,      -5.825561223,      -5.986776135,      -4.993051693,      -9.609664205
          0,           0,         273,      -5.620658231,      -5.828850298,      -5.985410731,      -4.993406979,      -9.603989547
