Point ID,Density,Energy,Grid_Velocity_0,Grid_Velocity_1,Grid_Velocity_2,Grid_Velocity_Magnitude,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
5195,1.54653,335843,0,-251.209,32.2629,253.273,0.553098,34.9697,-268.059,10.1049,270.519,0.0088657,0.123235,0.959549,0.967471,123423,0.405086,277.03,22.1225,-175.04,6.49111,176.552
5196,1.55903,345998,0,-251.209,32.224,253.268,0.480545,44.3066,-238.567,10.9791,242.895,0.00882298,0.123086,0.959548,0.967451,129661,0.519422,288.928,28.0246,-154.402,7.00767,157.081
5197,1.57154,356152,0,-251.209,32.1851,253.262,0.407992,53.6436,-209.075,11.8532,216.172,0.00878025,0.122938,0.959548,0.967431,135898,0.633758,300.825,33.9267,-133.765,7.52424,138.205
5198,1.53808,310093,0,-256.552,32.3901,258.589,0.811217,-1.55719,-379.976,36.1041,381.691,0.00882733,0.123721,0.979957,0.987776,104712,0.0620779,237.046,-1.07474,-247.242,23.4835,248.357
5199,1.54408,319545,0,-256.552,32.3491,258.584,0.733369,9.35337,-347.105,34.4888,348.94,0.00878237,0.123565,0.979957,0.987755,110949,0.176414,249.98,5.87822,-225.362,22.3651,226.546
5200,1.55007,328998,0,-256.552,32.3082,258.578,0.655522,20.2639,-314.234,32.8736,316.598,0.0087374,0.123408,0.979957,0.987735,117186,0.29075,262.914,12.8312,-203.483,21.2467,204.991
5201,1.55606,338450,0,-256.552,32.2673,258.573,0.577674,31.1745,-281.363,31.2583,284.805,0.00869244,0.123252,0.979956,0.987715,123423,0.405086,275.848,19.7841,-181.604,20.1283,183.784
5202,1.56206,347903,0,-256.552,32.2263,258.568,0.499826,42.085,-248.492,29.6431,253.768,0.00864747,0.123095,0.979956,0.987695,129661,0.519422,288.781,26.7371,-159.725,19.0099,163.059
5203,1.56805,357355,0,-256.552,32.1854,258.563,0.421978,52.9956,-215.621,28.0278,223.8,0.00860251,0.122939,0.979955,0.987674,135898,0.633758,301.715,33.6901,-137.846,17.8915,143.027
5204,1.52368,312360,0,-261.895,32.3938,263.891,0.830252,10.8335,-388.757,20.2712,389.436,0.00865334,0.123735,1.00036,1.00803,104712,0.0620779,239.233,7.03104,-255.46,13.3077,255.903
5205,1.53481,321749,0,-261.895,32.3544,263.886,0.75278,19.7456,-356.243,20.0185,357.351,0.00861003,0.123585,1.00036,1.00801,110949,0.176414,251.243,12.5954,-233.189,13.0552,233.893
5206,1.54594,331139,0,-261.895,32.3149,263.881,0.675308,28.6576,-323.73,19.7658,325.596,0.00856672,0.123434,1.00036,1.00799,117186,0.29075,263.253,18.1599,-210.918,12.8028,212.085
5207,1.55706,340528,0,-261.895,32.2755,263.876,0.597835,37.5696,-291.216,19.5132,294.277,0.00852342,0.123283,1.00036,1.00797,123423,0.405086,275.262,23.7243,-188.647,12.5504,190.547
5208,1.56819,349917,0,-261.894,32.2361,263.871,0.520363,46.4816,-258.703,19.2605,263.55,0.00848011,0.123133,1.00036,1.00795,129661,0.519422,287.272,29.2887,-166.376,12.2979,169.381
5209,1.57932,359306,0,-261.894,32.1967,263.866,0.442891,55.3937,-226.189,19.0079,233.648,0.00843681,0.122982,1.00036,1.00793,135898,0.633758,299.282,34.8531,-144.105,12.0455,148.748
5210,1.59045,368695,0,-261.894,32.1572,263.861,0.365418,64.3057,-193.675,18.7552,204.932,0.0083935,0.122832,1.00036,1.00791,142135,0.748094,311.292,40.4175,-121.834,11.7931,128.904
5211,1.50233,310453,0,-267.237,32.3771,269.192,0.815265,4.48818,-374.472,23.7613,375.252,0.00845689,0.123671,1.02077,1.02827,104712,0.0620779,242.216,2.65817,-250.335,15.906,250.854
5212,1.51835,320341,0,-267.237,32.3406,269.187,0.742706,14.5149,-345.884,21.295,346.843,0.00841685,0.123532,1.02077,1.02825,110949,0.176414,253.464,8.94919,-229.797,14.1915,230.408
5213,1.53436,330230,0,-267.237,32.3042,269.183,0.670146,24.5417,-317.297,18.8286,318.801,0.00837681,0.123393,1.02077,1.02824,117186,0.29075,264.711,15.2402,-209.258,12.477,210.183
5214,1.55037,340118,0,-267.237,32.2677,269.178,0.597586,34.5684,-288.71,16.3623,291.232,0.00833677,0.123254,1.02077,1.02822,123423,0.405086,275.959,21.5312,-188.72,10.7625,190.249
5215,1.56638,350007,0,-267.237,32.2313,269.174,0.525027,44.5951,-260.122,13.896,264.283,0.00829673,0.123114,1.02077,1.0282,129661,0.519422,287.206,27.8223,-168.182,9.04801,170.708
5216,1.58239,359895,0,-267.237,32.1948,269.169,0.452467,54.6219,-231.535,11.4296,238.165,0.0082567,0.122975,1.02077,1.02818,135898,0.633758,298.454,34.1133,-147.644,7.33351,151.711
5217,1.5984,369784,0,-267.237,32.1584,269.165,0.379907,64.6486,-202.948,8.96328,213.184,0.00821666,0.122836,1.02077,1.02817,142135,0.748094,309.701,40.4043,-127.105,5.619,133.491
5218,1.51944,313384,0,-272.58,32.3809,274.497,0.839162,-10.8317,-387.1,35.2388,388.852,0.00828296,0.123686,1.04118,1.04853,104712,0.0620779,239.571,-7.486,-255.702,23.2977,256.87
5219,1.53454,322951,0,-272.58,32.3449,274.492,0.764403,1.98073,-357.077,31.7671,358.492,0.00824341,0.123548,1.04118,1.04852,110949,0.176414,250.866,0.57477,-234.57,20.9132,235.501
5220,1.54964,332519,0,-272.58,32.3089,274.488,0.689644,14.7932,-327.053,28.2953,328.608,0.00820385,0.123411,1.04118,1.0485,117186,0.29075,262.16,8.63554,-213.438,18.5287,214.415
5221,1.56474,342086,0,-272.58,32.2729,274.484,0.614885,27.6056,-297.029,24.8236,299.341,0.0081643,0.123273,1.04118,1.04848,123423,0.405086,273.455,16.6963,-192.307,16.1442,193.704
5222,1.57984,351653,0,-272.58,32.2368,274.479,0.540126,40.418,-267.006,21.3519,270.89,0.00812475,0.123136,1.04118,1.04847,129661,0.519422,284.749,24.7571,-171.175,13.7597,173.502
5223,1.59494,361220,0,-272.58,32.2008,274.475,0.465367,53.2304,-236.982,17.8802,243.544,0.0080852,0.122998,1.04118,1.04845,135898,0.633758,296.044,32.8178,-150.043,11.3752,154.011
5224,1.61004,370787,0,-272.58,32.1648,274.471,0.390608,66.0429,-206.958,14.4084,217.718,0.00804565,0.122861,1.04118,1.04843,142135,0.748094,307.338,40.8786,-128.911,8.99074,135.536
5225,1.50001,314458,0,-277.923,32.3722,279.802,0.846069,13.4263,-389.734,25.3846,390.79,0.00809537,0.123653,1.06159,1.06879,104712,0.0620779,243.126,8.92625,-259.917,16.9318,260.621
5226,1.50158,322638,0,-277.923,32.3278,279.797,0.758231,22.7676,-353.851,22.0782,355.27,0.00804661,0.123483,1.06159,1.06877,110949,0.176414,257.294,15.1175,-235.827,14.7193,236.769
5227,1.50316,330819,0,-277.923,32.2835,279.791,0.670393,32.109,-317.969,18.7718,320.137,0.00799785,0.123314,1.06159,1.06875,117186,0.29075,271.463,21.3088,-211.736,12.5068,213.173
5228,1.50474,339000,0,-277.922,32.2391,279.786,0.582555,41.4503,-282.086,15.4654,285.535,0.0079491,0.123144,1.06159,1.06873,123423,0.405086,285.631,27.5001,-187.646,10.2944,189.93
5229,1.50632,347180,0,-277.922,32.1947,279.781,0.494717,50.7917,-246.204,12.159,251.682,0.00790034,0.122975,1.06158,1.06871,129661,0.519422,299.799,33.6914,-163.556,8.0819,167.185
5230,1.49815,306332,0,-283.265,32.4055,285.113,0.9342,-1.50484,-423.195,29.9196,424.254,0.0079538,0.12378,1.08199,1.08908,98474.2,-0.0522581,228.957,-1.01655,-282.519,19.9796,283.227
5231,1.51289,315953,0,-283.265,32.3711,285.109,0.86174,8.02905,-395.314,23.4501,396.09,0.00791607,0.123649,1.08199,1.08907,104712,0.0620779,240.389,4.93177,-262.556,15.7661,263.075
5232,1.52764,325574,0,-283.265,32.3368,285.105,0.789279,17.5629,-367.432,16.9807,368.243,0.00787833,0.123517,1.08199,1.08905,110949,0.176414,251.822,10.8801,-242.593,11.5525,243.111
5233,1.54238,335195,0,-283.265,32.3024,285.101,0.716818,27.0968,-339.551,10.5113,340.792,0.00784059,0.123386,1.08199,1.08903,117186,0.29075,263.254,16.8284,-222.629,7.33898,223.385
5234,1.55713,344817,0,-283.265,32.2681,285.097,0.644357,36.6307,-311.669,4.04188,313.841,0.00780286,0.123255,1.08199,1.08902,123423,0.405086,274.686,22.7767,-202.666,3.12544,203.966
5235,1.57187,354438,0,-283.265,32.2337,285.093,0.571896,46.1646,-283.788,-2.42754,287.529,0.00776512,0.123124,1.08199,1.089,129661,0.519422,286.118,28.725,-182.703,-1.08809,184.95
5236,1.58662,364059,0,-283.265,32.1994,285.089,0.499435,55.6985,-255.907,-8.89697,262.049,0.00772739,0.122992,1.08199,1.08899,135898,0.633758,297.551,34.6734,-162.74,-5.30163,166.477
5237,1.60136,373680,0,-283.265,32.165,285.085,0.426974,65.2324,-228.025,-15.3664,237.67,0.00768965,0.122861,1.08199,1.08897,142135,0.748094,308.983,40.6217,-142.776,-9.51517,148.747
5238,1.64614,339574,0,-288.608,32.3732,290.418,0.8923,6.70501,-442.791,32.8246,444.057,0.00774024,0.123656,1.1024,1.10934,110949,0.176414,235.172,4.2551,-268.381,19.8807,269.15
5239,1.63709,346901,0,-288.608,32.3336,290.414,0.803771,18.1165,-402.25,28.8972,403.694,0.00769676,0.123505,1.1024,1.10932,117186,0.29075,250.047,11.3943,-244.618,17.5442,245.511
5240,1.62804,354228,0,-288.608,32.294,290.409,0.715243,29.5281,-361.71,24.9699,363.771,0.00765328,0.123354,1.1024,1.10931,123423,0.405086,264.922,18.5335,-220.855,15.2076,222.153
5241,1.61899,361555,0,-288.608,32.2544,290.404,0.626715,40.9396,-321.169,21.0425,324.451,0.00760979,0.123203,1.1024,1.10929,129661,0.519422,279.797,25.6727,-197.092,12.8711,199.174
5242,1.60994,368882,0,-288.608,32.2149,290.4,0.538186,52.3512,-280.629,17.1151,285.983,0.00756631,0.123052,1.1024,1.10927,135898,0.633758,294.672,32.8119,-173.33,10.5345,176.722
5243,1.60089,376209,0,-288.608,32.1753,290.396,0.449658,63.7627,-240.088,13.1878,248.761,0.00752283,0.1229,1.1024,1.10925,142135,0.748094,309.546,39.9511,-149.567,8.19797,155.027
5244,1.61039,328769,0,-293.951,32.3948,295.73,0.955949,-4.94178,-460.834,21.319,461.354,0.00758587,0.123739,1.12281,1.12963,104712,0.0620779,226.517,-3.06674,-286.157,13.238,286.48
5245,1.61018,336654,0,-293.951,32.3572,295.726,0.871866,6.88746,-424.423,18.9218,424.9,0.00754461,0.123595,1.12281,1.12962,110949,0.176414,240.051,4.28438,-263.567,11.75,263.863
5246,1.60996,344539,0,-293.951,32.3197,295.722,0.787782,18.7167,-388.011,16.5247,388.813,0.00750336,0.123452,1.12281,1.1296,117186,0.29075,253.584,11.6355,-240.976,10.262,241.475
5247,1.60975,352425,0,-293.95,32.2821,295.718,0.703698,30.546,-351.599,14.1275,353.206,0.00746211,0.123309,1.12281,1.12958,123423,0.405086,267.118,18.9866,-218.385,8.77399,219.384
5248,1.60953,360310,0,-293.95,32.2446,295.714,0.619614,42.3752,-315.187,11.7303,318.239,0.00742085,0.123165,1.12281,1.12957,129661,0.519422,280.652,26.3378,-195.794,7.28599,197.692
5249,1.60932,368195,0,-293.95,32.207,295.709,0.535531,54.2045,-278.775,9.33315,284.149,0.0073796,0.123022,1.12281,1.12955,135898,0.633758,294.186,33.6889,-173.203,5.79798,176.545
5250,1.6091,376080,0,-293.95,32.1694,295.705,0.451447,66.0337,-242.363,6.93598,251.293,0.00733835,0.122878,1.12281,1.12953,142135,0.748094,307.72,41.04,-150.613,4.30998,156.163
5251,1.40165,320301,0,208.415,10.7749,208.693,0.57613,-78.6693,262.979,-7.20857,274.589,-0.0130549,0.041157,-0.796086,0.797256,117186,0.29075,291.134,-56.9925,187.102,-5.11037,195.656
5252,1.39563,318016,0,204.666,10.7603,204.949,0.552737,-81.4887,251.149,2.88179,264.054,-0.0130949,0.0411013,-0.781768,0.782957,117186,0.29075,292.469,-58.5409,179.93,1.99358,189.224
5253,1.46148,339119,0,208.415,10.7957,208.695,0.594138,-50.2088,293.301,-8.71226,297.695,-0.0128191,0.0412366,-0.796088,0.797258,123423,0.405086,294.13,-34.8302,200.402,-5.94337,203.493
5254,1.45974,339279,0,206.987,10.8021,207.269,0.596121,-43.3086,296.168,-7.53764,299.412,-0.0126988,0.0412612,-0.790632,0.79181,123423,0.405086,294.526,-29.7346,202.828,-5.12286,205.06
5255,1.38124,320048,0,213.757,10.7616,214.028,0.574489,-84.8991,259.913,-0.785311,273.429,-0.0133831,0.0411063,-0.816492,0.817636,117186,0.29075,295.549,-61.4886,188.151,-0.571969,197.944
5256,1.43791,340606,0,212.886,10.8021,213.16,0.609057,-56.3849,298.167,1.40119,303.455,-0.0128955,0.0412612,-0.813163,0.814312,123423,0.405086,299.04,-39.2774,207.378,1.01562,211.067
5257,1.38338,320200,0,214.809,10.7603,215.079,0.576154,-88.8393,259.651,-1.84935,274.435,-0.0134331,0.0411013,-0.820511,0.821649,117186,0.29075,295.102,-64.1967,187.692,-1.32962,198.372
5258,1.44847,341398,0,219.1,10.79,219.366,0.615761,-65.4291,299.854,-6.37006,306.975,-0.0132405,0.0412146,-0.836902,0.838021,123423,0.405086,296.795,-45.5544,206.755,-4.39254,211.759
5259,1.43534,341056,0,214.524,10.8021,214.796,0.613233,-58.056,299.798,2.01225,305.374,-0.0129501,0.0412612,-0.819421,0.820561,123423,0.405086,299.559,-40.4712,208.848,1.42535,212.738
5260,1.40384,323133,0,224.442,10.7613,224.7,0.606319,-103.964,271.556,-7.16524,290.865,-0.013743,0.0411051,-0.857307,0.858402,117186,0.29075,290.792,-74.1193,193.393,-5.10227,207.173
5261,1.40074,322629,0,223.229,10.7603,223.488,0.601324,-104.277,268.65,-6.77784,288.257,-0.0137137,0.0411013,-0.852673,0.853773,117186,0.29075,291.441,-74.4435,191.789,-4.83837,205.787
5262,1.47063,343394,0,224.443,10.7882,224.702,0.633923,-73.2167,309.94,-8.49944,318.584,-0.0134384,0.0412079,-0.857309,0.858404,123423,0.405086,292.327,-50.3649,210.34,-5.76334,216.363
5263,1.40148,323136,0,225.064,10.7603,225.321,0.606444,-104.789,271.168,-6.84476,290.792,-0.0137749,0.0411013,-0.859681,0.860774,117186,0.29075,291.285,-74.7701,193.486,-4.88403,207.488
5264,1.44773,343370,0,229.785,10.7785,230.038,0.63354,-85.3904,304.385,-4.88883,316.174,-0.0137258,0.041171,-0.877716,0.878788,123423,0.405086,296.929,-59.5355,209.806,-3.3782,218.116
5265,1.46645,348235,0,234.83,10.8021,235.078,0.677707,-55.0935,336.628,1.71668,341.111,-0.013627,0.0412612,-0.896985,0.898037,123423,0.405086,293.189,-37.5622,229.563,1.17798,232.619
5266,1.45108,342093,0,232.552,10.7603,232.8,0.622711,-99.775,295.421,-0.349704,311.815,-0.0140245,0.0411013,-0.888282,0.889343,123423,0.405086,296.278,-68.8918,203.444,-0.337535,214.792
5267,1.46654,347944,0,235.129,10.799,235.376,0.675179,-57.848,334.628,2.24215,339.598,-0.0136729,0.041249,-0.898125,0.899176,123423,0.405086,293.173,-39.4021,228.21,1.52719,231.591
5268,1.46603,348408,0,235.376,10.8021,235.624,0.679134,-54.4492,337.443,2.10117,341.814,-0.0136452,0.0412612,-0.89907,0.90012,123423,0.405086,293.27,-37.1449,230.167,1.43356,233.15
5269,1.4959,360667,0,239.405,10.7603,239.646,0.63426,-111.349,311.083,-3.3006,330.427,-0.0142529,0.0411013,-0.914458,0.915493,129661,0.519422,301.952,-74.4373,207.958,-2.20704,220.89
5270,1.50163,366523,0,239.848,10.8021,240.091,0.683221,-51.5295,352.961,1.83339,356.707,-0.0137942,0.0412612,-0.916151,0.917184,129661,0.519422,300.773,-34.3257,235.036,1.22168,237.532
5271,1.4334,330550,0,245.813,10.7655,246.049,0.676138,-105.547,309.81,2.44139,327.304,-0.0144072,0.0411213,-0.938937,0.939947,117186,0.29075,284.743,-74.1078,215.816,1.73514,228.192
5272,1.42465,329353,0,245.164,10.7603,245.4,0.666388,-112.573,301.645,1.97932,321.972,-0.0144449,0.0411013,-0.936456,0.937469,117186,0.29075,286.434,-79.0335,211.759,1.42252,226.031
5273,1.49791,350490,0,245.814,10.7837,246.05,0.695086,-82.2519,342.727,0.662237,352.46,-0.0142014,0.0411908,-0.938938,0.939949,123423,0.405086,286.918,-55.931,228.114,0.510805,234.871
5274,1.45878,345136,0,242.909,10.7603,243.147,0.651484,-113.675,306.211,-1.40426,326.633,-0.0143697,0.0411013,-0.927844,0.928865,123423,0.405086,294.477,-77.9598,209.967,-0.887326,223.975
5275,1.56243,370431,0,245.814,10.8019,246.051,0.714035,-58.9572,375.645,-1.11692,380.245,-0.0139955,0.0412604,-0.93894,0.939951,129661,0.519422,289.092,-37.7541,240.411,-0.713533,243.358
5276,1.49292,360920,0,240.654,10.7603,240.895,0.63658,-114.778,310.777,-4.78784,331.329,-0.0142946,0.0411013,-0.919232,0.920261,129661,0.519422,302.52,-76.8862,208.175,-3.19717,221.943
5277,1.42899,329887,0,246.53,10.7603,246.765,0.670876,-114.65,303.896,1.68153,324.808,-0.0144904,0.0411013,-0.941676,0.942684,117186,0.29075,285.585,-80.1783,212.642,1.23149,227.259
5278,1.4782,347527,0,249.021,10.7603,249.253,0.671557,-122.966,316.279,-2.73606,339.353,-0.0145735,0.0411013,-0.95119,0.952189,123423,0.405086,290.68,-83.0795,213.916,-1.74168,229.489
5279,1.56211,370505,0,245.925,10.8021,246.162,0.714642,-59.515,375.814,-1.22857,380.5,-0.0139968,0.0412612,-0.939363,0.940373,129661,0.519422,289.154,-38.1174,240.582,-0.788423,243.584
5280,1.53759,371266,0,256.499,10.7844,256.725,0.719597,-90.7356,368.916,-3.78751,379.93,-0.0145502,0.0411933,-0.979753,0.980727,129661,0.519422,293.799,-59.2185,239.7,-2.46488,246.919
5281,1.54741,373780,0,254.739,10.8021,254.968,0.739361,-85.5085,382.256,-4.34129,391.727,-0.0142906,0.0412612,-0.973033,0.974012,129661,0.519422,291.889,-55.3684,246.975,-2.81501,253.121
5282,1.50914,367285,0,258.584,10.7603,258.808,0.68935,-112.311,342.814,-2.17467,360.749,-0.0148922,0.0411013,-0.987717,0.988684,129661,0.519422,299.272,-74.391,227.154,-1.45052,239.029
5283,1.47856,354986,0,267.184,10.7684,267.401,0.731962,-116.375,350.924,9.5673,369.841,-0.0150869,0.0411324,-1.02057,1.02151,123423,0.405086,290.691,-79.0721,236.953,6.41737,249.881
5284,1.46811,352754,0,265.984,10.7603,266.202,0.715665,-121.925,338.877,6.50174,360.202,-0.0151389,0.0411013,-1.01598,1.01693,123423,0.405086,292.738,-83.0841,230.854,4.47337,245.391
5285,1.53619,375674,0,267.184,10.7864,267.402,0.751885,-103.792,382.887,12.4496,396.901,-0.0148837,0.041201,-1.02057,1.02151,129661,0.519422,293.878,-68.0891,248.683,8.02723,257.961
5286,1.50266,368511,0,263.335,10.7603,263.554,0.699587,-121.601,344.228,2.61201,365.085,-0.0150506,0.0411013,-1.00586,1.00682,129661,0.519422,300.447,-80.9639,229.112,1.78882,243.003
5287,1.46634,353500,0,268.364,10.7603,268.579,0.721358,-124.525,340.921,5.72358,362.996,-0.0152183,0.0411013,-1.02507,1.02601,123423,0.405086,293.091,-84.8941,232.47,3.96094,247.518
5288,1.49698,370905,0,270.971,10.7603,271.185,0.717858,-129.947,350.788,0.114844,374.083,-0.0153052,0.0411013,-1.03503,1.03596,129661,0.519422,301.582,-86.7723,234.297,0.144384,249.849
5289,1.53717,392675,0,272.527,10.7844,272.74,0.745102,-99.7059,389.038,-2.48938,401.619,-0.0150838,0.0411936,-1.04098,1.0419,135898,0.633758,307.965,-65.1013,252.904,-1.62475,261.153
5290,1.57691,395933,0,268.753,10.8021,268.97,0.768548,-87.5951,411.46,10.0089,420.799,-0.0147578,0.0412612,-1.02656,1.0275,135898,0.633758,300.273,-55.5044,260.958,6.30005,266.87
5291,1.50376,374698,0,277.869,10.7663,278.077,0.745514,-122.587,369.172,-1.22893,388.995,-0.0154675,0.0411241,-1.06138,1.06229,129661,0.519422,300.345,-81.8666,245.23,-0.806426,258.536
5292,1.49609,372720,0,276.296,10.7603,276.506,0.731631,-130.978,357.982,-1.61575,381.194,-0.0154827,0.0411013,-1.05537,1.05629,129661,0.519422,301.888,-87.5452,239.3,-1.07434,254.813
5293,1.56677,397015,0,277.87,10.7903,278.079,0.774752,-92.5306,411.98,-2.37934,422.25,-0.0151958,0.0412159,-1.06138,1.06229,135898,0.633758,302.116,-59.6097,262.519,-1.5014,269.206
5294,1.57375,380605,0,283.212,10.7733,283.417,0.786879,-116.116,402.874,-4.97897,419.303,-0.0155664,0.0411509,-1.08179,1.08268,129661,0.519422,286.803,-75.0426,255.156,-3.05845,265.98
5295,1.6348,401128,0,283.212,10.7866,283.417,0.801449,-95.4,435.319,-7.28052,445.709,-0.0154158,0.0412017,-1.08179,1.08268,135898,0.633758,289.365,-59.6794,265.399,-4.34278,272.061
5296,1.69586,421652,0,283.212,10.7999,283.418,0.816019,-74.6839,467.764,-9.58208,473.786,-0.0152651,0.0412526,-1.08179,1.08269,142135,0.748094,291.927,-44.3162,275.643,-5.62712,279.239
5297,1.67912,420846,0,281.879,10.8021,282.086,0.811162,-72.8172,463.215,-8.21695,468.976,-0.0151953,0.0412612,-1.0767,1.0776,142135,0.748094,295.013,-43.4497,275.792,-4.84532,279.236
5298,1.54813,377887,0,285.546,10.7603,285.749,0.769618,-139.978,383.026,-6.5517,407.855,-0.015791,0.0411013,-1.09071,1.09159,129661,0.519422,291.559,-90.4064,247.35,-4.16548,263.387
5299,1.5829,395622,0,287.941,10.7603,288.142,0.766479,-143.744,395.107,-10.4669,420.573,-0.0158708,0.0411013,-1.09985,1.10074,135898,0.633758,298.999,-90.8062,249.585,-6.5856,265.672
5300,1.63841,421088,0,288.555,10.7946,288.757,0.812295,-111.915,449.688,-8.55686,463.484,-0.0155035,0.0412322,-1.1022,1.10308,142135,0.748094,302.202,-68.4481,274.314,-5.23504,282.773
5301,1.57211,399183,0,293.897,10.7613,294.094,0.790356,-119.422,412.358,-50.2905,432.238,-0.0160585,0.041105,-1.1226,1.12347,135898,0.633758,301.134,-75.9833,262.271,-31.99,274.923
5302,1.57227,398685,0,293.439,10.7603,293.637,0.78713,-122.155,409.909,-46.9449,430.292,-0.0160541,0.0411013,-1.12086,1.12172,135898,0.633758,301.104,-77.678,260.724,-29.8844,273.686
5303,1.64168,425760,0,293.898,10.8014,294.096,0.841233,-93.4288,468.838,-51.3399,480.806,-0.0156044,0.0412583,-1.12261,1.12347,142135,0.748094,301.609,-56.926,285.566,-31.2735,292.86
5304,1.56973,364548,0,298.983,10.8021,299.178,0.934872,-54.3782,458.829,-104.953,473.81,-0.0157655,0.0412612,-1.14203,1.14289,117186,0.29075,259.966,-34.5899,292.313,-66.9447,301.869
5305,1.58796,379903,0,297.718,10.8021,297.914,0.911805,-63.9756,461.581,-91.6165,474.914,-0.0157233,0.0412612,-1.1372,1.13805,123423,0.405086,270.331,-40.06,290.742,-58.0648,299.177
5306,1.56028,370552,0,298.133,10.7603,298.327,0.848047,-119.161,413.672,-87.9921,439.393,-0.0162106,0.0411013,-1.13878,1.13964,123423,0.405086,275.523,-76.3717,265.133,-56.4367,281.626
5307,1.60618,395258,0,296.452,10.8021,296.649,0.888739,-73.573,464.333,-78.28,476.598,-0.0156811,0.0412612,-1.13236,1.13322,129661,0.519422,280.696,-45.5302,289.171,-49.1849,296.836
5308,1.56542,384719,0,295.989,10.7603,296.184,0.818236,-119.608,412.322,-68.9002,434.814,-0.0161391,0.0411013,-1.13059,1.13146,129661,0.519422,288.478,-76.4061,263.402,-44.0739,277.779
5309,1.6244,410613,0,295.187,10.8021,295.384,0.865673,-83.1704,467.084,-64.9436,478.856,-0.0156389,0.0412612,-1.12753,1.12839,135898,0.633758,291.061,-51.0003,287.599,-40.305,294.854
5310,1.64263,425968,0,293.921,10.8021,294.12,0.842606,-92.7678,469.836,-51.6071,481.679,-0.0155967,0.0412612,-1.1227,1.12356,142135,0.748094,301.426,-56.4705,286.028,-31.4251,293.238
5311,1.39326,314914,0,206.87,10.6893,207.146,0.51704,-106.969,222.186,-5.30274,246.651,-0.0137139,0.04083,-0.790184,0.791357,117186,0.29075,292.977,-76.9514,159.315,-3.71654,176.965
5312,1.39566,316341,0,208.414,10.7099,208.689,0.533941,-99.8254,234.817,-8.46627,255.295,-0.0136067,0.0409089,-0.796081,0.797248,117186,0.29075,292.464,-71.5357,168.347,-6.05007,183.016
5313,1.3808,319656,0,213.757,10.7559,214.027,0.570372,-87.6888,256.693,-0.78862,271.259,-0.0134316,0.0410845,-0.816492,0.817635,117186,0.29075,295.646,-63.4891,185.922,-0.572341,196.464
5314,1.40321,322617,0,224.442,10.754,224.7,0.60116,-106.715,267.723,-7.1665,288.296,-0.0138027,0.0410772,-0.857306,0.858401,117186,0.29075,290.925,-76.037,190.819,-5.10685,205.474
5315,1.44058,336473,0,229.762,10.6893,230.011,0.56842,-119.313,257.243,-4.11829,283.596,-0.0144771,0.04083,-0.877628,0.878697,123423,0.405086,298.463,-82.8232,178.569,-2.85891,196.862
5316,1.44052,336493,0,229.784,10.6895,230.032,0.568619,-119.239,257.375,-4.1064,283.684,-0.0144759,0.040831,-0.877709,0.878778,123423,0.405086,298.475,-82.774,178.67,-2.85069,196.933
5317,1.45595,340718,0,235.127,10.7285,235.372,0.608774,-121.038,277.994,3.07595,303.217,-0.0143543,0.04098,-0.898119,0.899168,123423,0.405086,295.251,-83.7844,190.338,2.09797,207.973
5318,1.44055,336481,0,229.8,10.6893,230.048,0.568501,-119.39,257.241,-4.08513,283.626,-0.0144783,0.04083,-0.87777,0.878839,123423,0.405086,298.469,-82.8801,178.571,-2.8355,196.888
5319,1.42271,338513,0,240.469,10.691,240.707,0.588707,-140.767,255.614,2.77324,291.824,-0.0148203,0.0408368,-0.918524,0.919551,123423,0.405086,302.21,-98.9718,179.629,1.95629,205.1
5320,1.4902,360420,0,240.47,10.7551,240.711,0.631843,-116.822,306.959,-4.47265,328.468,-0.0143286,0.0410813,-0.918528,0.919558,129661,0.519422,303.103,-78.4715,205.886,-2.98262,220.354
5321,1.42795,328476,0,245.813,10.744,246.047,0.658183,-115.579,296.463,2.63598,318.207,-0.0145917,0.0410391,-0.938935,0.939945,117186,0.29075,285.834,-80.8927,207.754,1.85323,222.955
5322,1.45857,344447,0,251.155,10.719,251.383,0.643131,-137.159,292.186,-5.80729,322.829,-0.014962,0.0409435,-0.959341,0.960331,123423,0.405086,294.773,-94.3025,199.862,-3.9718,221.028
5323,1.43958,342623,0,254.33,10.6893,254.554,0.627784,-137.329,281.265,-1.01264,313.002,-0.015296,0.04083,-0.971468,0.972446,123423,0.405086,298.623,-95.4572,195.304,-0.739653,217.386
5324,1.47389,362849,0,261.84,10.7071,262.059,0.652225,-131.814,310.414,-4.86606,337.276,-0.0154092,0.0408982,-1.00015,1.00111,129661,0.519422,306.479,-89.54,210.414,-3.34126,228.698
5325,1.47479,350534,0,267.183,10.7301,267.398,0.697178,-138.31,322.185,10.5025,350.775,-0.015411,0.0409859,-1.02056,1.0215,123423,0.405086,291.494,-93.5883,218.726,7.09265,238.013
5326,1.47982,367907,0,272.526,10.7281,272.737,0.693098,-142.157,329.63,-1.68692,358.981,-0.0156044,0.0409783,-1.04097,1.04189,129661,0.519422,305.19,-96.3065,222.375,-1.11049,242.336
