"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         195,      -3.989260976,      -3.226123581,      -3.249204537,      -1.949430139,      -10.13466227
          0,           0,         196,      -3.985379609,      -3.224110022,      -3.244071578,      -1.945248377,      -10.13217897
          0,           0,         197,      -3.981819605,      -3.222599098,      -3.239352011,      -1.941357967,      -10.12992848
          0,           0,         198,       -3.97860953,      -3.221613216,      -3.235106492,      -1.937789288,      -10.12803795
          0,           0,         199,      -3.975772641,      -3.221158065,      -3.231387513,      -1.934568473,      -10.12642926
          0,           0,         200,      -3.973325555,      -3.221220183,      -3.228237366,      -1.931716033,      -10.12506556
          0,           0,         201,      -3.971277072,      -3.221765126,      -3.225686349,       -1.92924561,      -10.12382814
          0,           0,         202,      -3.969627197,      -3.222736363,      -3.223751213,      -1.927162891,      -10.12275688
          0,           0,         203,      -3.968366409,      -3.224055125,      -3.222433833,      -1.925464747,      -10.12184701
          0,           0,         204,      -3.967475266,       -3.22562143,      -3.221720129,      -1.924138669,      -10.12120378
          0,           0,         205,      -3.966924386,      -3.227316547,      -3.221579298,      -1.923162552,      -10.12074469
          0,           0,         206,      -3.966674849,      -3.229007123,      -3.221963397,      -1.922504861,      -10.12026543
          0,           0,         207,      -3.966679087,      -3.230551105,      -3.222807407,      -1.922125238,      -10.11968959
          0,           0,         208,      -3.966882282,      -3.231805343,      -3.224029948,      -1.921975584,      -10.11897338
          0,           0,         209,      -3.967224255,      -3.232634519,      -3.225534765,      -1.922001597,      -10.11803432
          0,           0,         210,      -3.967641827,      -3.232920657,      -3.227213203,      -1.922144767,      -10.11702875
          0,           0,         211,      -3.968071559,      -3.232572203,      -3.228947777,      -1.922344769,      -10.11591128
          0,           0,         212,      -3.968452723,      -3.231531509,      -3.230616879,      -1.922542129,      -10.11457339
          0,           0,         213,      -3.968730301,      -3.229779613,      -3.232100504,      -1.922681013,      -10.11278402
          0,           0,         214,      -3.968857791,      -3.227337572,       -3.23328674,      -1.922711949,      -10.11061619
          0,           0,         215,      -3.968799577,      -3.224264137,      -3.234078484,      -1.922594258,      -10.10806971
          0,           0,         216,       -3.96853264,      -3.220650159,      -3.234399791,      -1.922298013,      -10.10536334
          0,           0,         217,      -3.968047426,      -3.216610591,      -3.234201069,      -1.921805295,      -10.10270068
          0,           0,         218,       -3.96734783,      -3.212275252,      -3.233462494,      -1.921110694,      -10.09999637
          0,           0,         219,      -3.966450285,      -3.207779496,      -3.232195148,      -1.920220998,      -10.09738008
          0,           0,         220,      -3.965382092,      -3.203255735,      -3.230439712,      -1.919154122,       -10.0946226
          0,           0,         221,      -3.964179173,      -3.198826438,      -3.228262904,      -1.917937424,      -10.09183368
          0,           0,         222,      -3.962883495,      -3.194598907,      -3.225752152,      -1.916605604,      -10.08919773
          0,           0,         223,      -3.961540429,      -3.190661833,       -3.22300917,        -1.9151984,      -10.08681786
          0,           0,         224,      -3.960196246,      -3.187083475,      -3.220143182,       -1.91375829,       -10.0847948
          0,           0,         225,      -3.958895941,      -3.183911211,      -3.217264437,      -1.912328394,      -10.08315993
          0,           0,         226,      -3.957681525,       -3.18117219,      -3.214478504,      -1.910950716,      -10.08191348
          0,           0,         227,      -3.956590808,      -3.178874822,      -3.211881642,      -1.909664783,      -10.08071677
          0,           0,         228,      -3.955656692,      -3.177010926,      -3.209557331,      -1.908506737,      -10.07956142
          0,           0,         229,      -3.954906928,      -3.175558353,      -3.207573956,      -1.907508826,      -10.07857673
          0,           0,         230,       -3.95436426,      -3.174483964,      -3.205983502,      -1.906699279,      -10.07791043
